timestamp,RSI,ATR,VOL_RATIO,EMA_FAST_SLOPE,PRICE_VS_EMA_SLOW,MACD_HIST,label
2021-06-04,39.741231107845465,3861.02800470206,0.7200490641876897,-1767.7060436118409,-0.07411328145495659,609.7928326921692,0
2021-06-05,37.546511389935446,3800.761774438842,0.6343137512978693,-1768.2233923917738,-0.10684477398229383,531.0086198480749,0
2021-06-06,38.3937421454753,3610.124772644326,0.5315865039417645,-1731.1380387685713,-0.09815739331780186,508.6544029700717,0
2021-06-07,34.64129249196394,3588.6822665574828,0.6323760253230659,-1820.6805727874453,-0.15472587619426106,354.98421224797903,0
2021-06-08,34.50233148721343,3539.7009160336183,1.0092870119381787,-1974.2277194428461,-0.15562554732268938,267.520908687663,1
2021-06-09,44.957337509358744,3648.4012691517487,1.1308576075322414,-1879.1319326509692,-0.057395455853069655,478.2838821477312,0
2021-06-10,43.71061748945565,3565.4247833929476,0.9513660826600845,-1760.317322547009,-0.07293393715971273,575.6931593887075,0
2021-06-11,45.316452416257626,3422.4834483931472,0.8624902662344387,-1633.5590145549722,-0.0564404428479549,676.9604540173041,0
2021-06-12,41.70297674937989,3369.5013717134984,0.8852008131600201,-1491.3877357979218,-0.10056616227431091,619.7587023236688,1
2021-06-13,50.20996037814433,3447.2992648172667,0.9797899646868847,-1212.3048221391728,-0.01076640515476115,804.7888311953102,0
2021-06-14,52.566103314076365,3359.7120405321907,1.0561518265663175,-1052.0828499474374,0.01740882487148749,975.370963736947,0
2021-06-15,52.96776601215941,3240.146950567726,1.1431137841797496,-865.582664655376,0.02193410488628748,1066.2014447049069,0
2021-06-16,48.15273563583148,3175.9037531978943,0.9703797880234386,-791.9259302571154,-0.029855268207207998,956.455272248998,0
2021-06-17,47.48995681946384,3097.1960632283985,0.9390761167842837,-662.7920396097761,-0.03692475780633477,837.2442183176936,0
2021-06-18,42.61360401930764,3085.3539337108364,0.9269951568063262,-766.628166732924,-0.09342976859454266,590.54869599065,0
2021-06-19,42.2602191698554,2973.8811080777264,0.7995731960881035,-917.0586491649665,-0.09689249201939049,409.22511271477106,0
2021-06-20,42.507171780277915,2949.133182944926,0.9422141994498537,-1065.7219435604566,-0.09394774492088492,293.6449423544598,0
2021-06-21,34.707406763146,3054.6026040381153,1.3261567903592584,-1285.5120297198591,-0.19444818163378405,-37.24846512217346,0
2021-06-22,37.262852394054164,3150.618991703629,1.4341049464486781,-1452.662293260255,-0.1719387581479091,-176.11309680371664,1
2021-06-23,40.919761030394554,3138.4874454203446,1.1118257407297225,-1476.6448994069142,-0.1397207600745122,-162.15009564964475,0
2021-06-24,43.64940610592152,3117.426679228183,0.8035124213600087,-1456.126808989,-0.11473662328937168,-70.4986540992154,0
2021-06-25,37.6222260758672,3190.2077255825207,0.9708981844987321,-1558.2597803276658,-0.19043855620973482,-187.77502441217462,0
2021-06-26,39.2601473460532,3137.5561692878455,0.9204443950518012,-1477.1678679863835,-0.17495518054589776,-201.3970168808446,1
2021-06-27,46.10480803962852,3098.042949604434,0.8452783298132711,-1335.1618976731988,-0.11082137017271532,-26.67486647011833,0
2021-06-28,45.62090430357017,2970.8839107870167,0.8224085846089304,-1254.9081529115065,-0.1153224443595829,86.0524869579449,1
2021-06-29,49.42663352717636,2922.2225600142465,0.9379756398838998,-1158.427839316937,-0.07777456112244922,259.0365907312307,0
2021-06-30,47.367130401592874,2855.535624921055,0.8529285809493982,-979.5460950054985,-0.09814799954040694,315.8775984758404,0
2021-09-07,47.848657521507725,2547.589555676744,1.8060363966909079,1124.1036833505277,0.15335289445477032,-231.85635327884575,0
2021-09-08,45.99314750624035,2563.6660271462665,1.3354742686730119,925.7472889054043,0.1340892743973283,-477.04233984358666,0
2021-09-10,42.94140897359991,2508.0607660725345,1.0633018674202008,451.29424621756334,0.1016993122315423,-757.9234889580448,1
2021-09-11,44.017578476710305,2411.1298073351923,0.925422204904799,142.1423885227632,0.1082862023294228,-807.831752142989,0
2021-09-12,46.942384029702595,2351.3646760076676,0.754404023067226,107.24035858068964,0.12796431131134475,-751.8304778511723,0
2021-09-13,43.796610158328356,2398.2214402214136,1.1001776681686564,58.787152116747166,0.0999178699886182,-755.8800178607739,1
2021-09-14,50.68499285058593,2403.0479779734565,1.0296346319703784,83.97472703373205,0.15026935172101988,-589.5267832146809,0
2021-09-20,38.59316752014238,2310.0888928767426,1.1662478692591767,217.14011525014212,0.03767731824237589,-392.1416641572761,0
2021-09-21,34.36598802781872,2417.9396862426993,1.2772846814412988,-69.40199098515586,-0.014257504225679526,-683.6612227047067,1
2021-09-22,43.32340741794803,2484.728871600369,1.002089238564896,-211.50433325044287,0.054943420194945365,-646.9598551731547,0
2021-09-23,46.9008774176249,2438.1650905931956,0.9104537255598077,-335.88712900532846,0.08597585885699038,-504.5563752229794,0
2021-09-24,42.4136326369578,2560.005697961548,1.1309079811947336,-496.0668004168838,0.035884943028254096,-517.6603431326514,0
2021-09-25,42.15338482037485,2465.4578579285735,0.8329176191828609,-481.6017114299466,0.03256887139125235,-503.0586408005156,0
2021-09-26,43.64099784779043,2508.6994283443923,0.816904009697394,-364.09328034445934,0.0439985854876874,-431.4560893432274,0
2021-09-27,41.37507029238609,2481.121846409077,0.864833833099844,-402.3161847917363,0.02028566813710673,-420.37383067171265,0
2021-09-28,38.702906825769276,2435.576033719141,0.8661968423835975,-537.9333809763775,-0.008645208713550534,-461.42196062666426,1
2021-09-29,40.52740588375143,2384.1484487213424,0.8875706403706464,-566.8531197126067,0.004113225878177261,-421.47204880995037,1
2021-09-30,47.587686567240404,2402.9963831876757,0.9138316555079345,-502.4941432042615,0.057292693288433054,-223.6076257357389,1
2021-10-01,58.016421847648715,2596.7815187635642,1.2422031621316483,-290.3021241080205,0.15987463319735165,197.35800301561483,1
2021-11-16,44.76890654797619,2782.444102371376,1.3181531761872376,971.9602317185272,0.23980453014005576,-554.9981044917627,0
2021-11-17,45.37352450929451,2748.569467826992,1.111951015091017,785.2978819452474,0.24105165140679405,-716.3944074241012,0
2021-11-18,37.95890404082984,2866.3650080714924,1.1671676157068498,459.3100973591645,0.16863813333256042,-1013.3865938206441,0
2021-11-19,41.49736426398323,2850.619907048529,1.0814439126966287,153.17002613919612,0.19051912878164934,-1083.716219981766,0
2021-11-20,45.94583774583888,2817.7293668129196,0.8576575148275741,-4.235691797635809,0.22012962773389463,-980.283057398906,0
2021-11-21,43.75049785542046,2715.4269901655684,0.7420271793853999,-60.178195305568806,0.19798273874859681,-933.5001945936189,0
2021-11-22,38.71932692667741,2777.6478859573135,0.9990343836574899,-217.7681741661363,0.14649694725667692,-1016.6465923894973,0
2021-11-23,42.455366887834806,2739.441173121077,1.0668154619536647,-184.64246145374636,0.1705536372080686,-937.0905367349476,0
2021-11-24,39.82267246067984,2675.112785755286,1.0366886528541213,-249.52520193594682,0.14271019868885115,-921.5018079623345,0
2021-11-25,42.771360415951385,2704.5720845406227,0.9651224279008094,-334.7405126443409,0.16101554151918054,-799.0339640246889,0
2021-11-26,35.74302147529025,2912.367995912721,1.1563102821953712,-523.9942547955434,0.08498568726154433,-914.065089662332,1
2021-11-27,39.35056268787801,2830.019723883241,0.8384215659702325,-561.2576541172821,0.10899175108277545,-853.9306128016891,1
2021-11-28,45.758770684078335,2900.5261275344383,0.7853872067527939,-551.8207730734721,0.1564020911058854,-609.392175355209,0
2021-11-29,47.138344199057755,2841.9422300319784,0.9170034789550673,-470.3320907960806,0.1657308141536403,-380.37840936127714,0
2021-11-30,45.355081218649524,2857.2407202975514,1.057897931909873,-462.4466717942778,0.14786658335717334,-258.97768691824126,0
2021-12-01,45.97162832882097,2830.9093518834406,1.0607151129038797,-300.77964544940187,0.15064048787933154,-145.35274289290737,0
2021-12-02,44.17294488064201,2732.565938356052,0.936833819896431,-223.7789424415896,0.13399168582498266,-104.53908954461713,0
2021-12-03,38.03605804037827,2893.4956592770486,1.1358932214036994,-358.1488246007357,0.07535906886552324,-247.03921511064914,0
2021-12-04,30.96174492811104,3474.679005042974,1.6661820920958283,-681.5886072144349,-0.012743837677859401,-593.277190188481,0
2021-12-05,31.486458781252292,3362.962814950619,1.0006486008612663,-954.333294186421,-0.009277499558441052,-756.340026801973,0
2021-12-06,35.308712252405996,3383.3572120970034,1.0269647011367482,-1177.583091473236,0.01492800786349718,-727.5905167565365,0
2021-12-07,35.68265943591408,3267.329743822217,0.9241168772876929,-1357.9810278370278,0.01710990177499606,-648.429866558593,0
2021-12-08,35.31713278307444,3205.762384888487,0.7955950507682851,-1426.0386039512596,0.013059168903293075,-560.3032939584787,0
2021-12-09,30.44536429588566,3222.4088216821665,0.837636701445989,-1430.059914825717,-0.0433439911384901,-638.2116098831448,1
2021-12-10,29.77575240840151,3205.9192406691545,0.8757633451349071,-1457.3337600776504,-0.051458917652909324,-661.2399918321216,1
2021-12-11,37.13444423456587,3156.629529282072,0.7293372774402198,-1448.0311493883273,-0.008822130766965752,-484.54775498913705,0
2021-12-12,39.504849291687435,3073.9428218333524,0.632497631233029,-1414.8436533338827,0.005893397930481422,-279.1163808803017,0
2021-12-13,33.32427715460738,3162.2435019702557,0.9345170745189733,-1507.0974867815748,-0.06101171451804776,-327.24553805469077,1
2021-12-14,33.11700329116676,3079.7191335259517,1.0092588283324504,-1489.5441846038666,-0.06292772333716755,-324.5181965392094,1
2021-12-15,40.418512217568825,3064.1194967562406,1.0612216314527902,-1366.290766825281,-0.01684335717736963,-135.5855525020379,0
2021-12-16,38.00958174432609,2980.6606264522234,0.8089852929921891,-1379.262973273304,-0.041203915272812836,-63.881934543233,0
2021-12-17,35.315798274993504,2938.2334165270645,0.9727712528749599,-1477.9660490763126,-0.06998432707611273,-84.07312216861601,1
2021-12-18,37.426254547012356,2850.8872238287026,0.7739070845200412,-1415.6420128380341,-0.05643321980283528,-25.962332239794705,1
2021-12-19,37.14016115030596,2760.588917662367,0.7539747049412903,-1356.4253530208516,-0.05873311323451375,27.92603288281407,1
2021-12-20,37.766321082018145,2693.5404347043404,0.9361232883587149,-1382.3084886867,-0.05472185517405748,96.3833575440899,1
2021-12-21,44.794897360638096,2687.0121558861733,0.8303279543024925,-1278.2498224636947,-0.01312839467225481,290.3372979851579,1
2021-12-22,43.99319727069655,2573.2152496621607,0.7595399193564926,-1132.9707240337448,-0.019152902273725923,401.2280849477297,1
2021-12-23,50.64932342476416,2622.7358679898634,0.8928889645629108,-934.1969027481027,0.024086645654867646,610.5838883965203,0
2021-12-24,50.7593941022457,2528.221252419159,0.8188492365000344,-736.182134503084,0.024592692366264202,734.0997409415909,0
2021-12-25,49.520124041002624,2414.769064746362,0.6596332511950262,-568.1129515323701,0.016514324763230486,768.2236114969105,0
2021-12-26,50.77261174188396,2354.662234228764,0.7483746823256642,-472.3868615212996,0.023920832764616096,792.0452907554729,0
2021-12-27,50.17546874005329,2290.5334585695664,0.883058005829534,-374.96360224595264,0.02030489650582547,771.3355605660365,0
2021-12-28,40.84056316141385,2360.1845284931683,1.2028294464835827,-485.5800725010122,-0.04078506922982012,538.0898417967637,0
2021-12-29,37.98694315482246,2328.617497440085,1.0803090832555806,-638.2037706382253,-0.06325167390918718,304.358351985745,0
2021-12-30,40.84047124517808,2292.262843605079,0.9668520506723107,-740.6951668877082,-0.048000329668070385,201.7026900999449,0
2021-12-31,38.56888874278822,2317.999370401145,1.312940958630586,-888.239290245052,-0.06497958456123357,83.69114265906728,0
2022-01-01,43.8910977628523,2262.3442814439204,0.8688447629052048,-969.2340423432906,-0.03675153412821566,105.77080529417185,0
2022-01-02,42.90057014005924,2173.9246006264975,0.9953287550228288,-940.7792453396323,-0.043235983266818406,104.36687470987476,0
2022-01-03,40.353618254002576,2138.2701090638907,1.180943947539284,-903.3602063067083,-0.06059104358146034,53.266571802835415,0
2022-01-04,38.78665000444641,2103.6852463628984,1.5014702849920345,-918.1519935593824,-0.0712608568228946,-5.584890918894416,0
2022-01-05,33.0459924018345,2248.4808872476915,1.2803877848527114,-989.4966764099954,-0.1173398740464242,-179.0281850720064,0
2022-01-06,32.14800974409983,2166.6736586942848,1.054512555258955,-1128.1784856684244,-0.12451280687571617,-292.2336195511341,0
2022-01-07,28.833406428502634,2160.731567001836,2.668556101231862,-1310.8897766716254,-0.15570983354128268,-437.3417719267452,0
2022-01-08,29.690726281715353,2117.583888108848,0.885458145807447,-1444.7441297923506,-0.15084800777759988,-480.3064685074087,0
2022-01-09,30.599374466503384,2061.0271148510733,0.6822146884531969,-1544.4001504377593,-0.14598205063720948,-455.799175439131,0
2022-01-10,30.3843405596751,2085.447611111711,1.0202821633884702,-1552.3743479696132,-0.146567581960472,-406.3507345911969,0
2023-03-03,42.73543934798948,776.4553403474056,0.9992259900919943,183.76180347369154,0.02696396822680078,-206.09290749406824,0
2023-03-04,42.66497818735824,735.7226207243766,0.4336342449921811,130.6918706168799,0.026264532355197167,-239.52995679377602,0
2023-03-05,43.54770141916693,705.0669312976354,0.5280385245785442,97.651411229941,0.0297290077527193,-245.49566779216667,0
2023-03-06,43.4971796410992,672.7749016067329,0.7012018922708023,46.10457279935508,0.02916309698583715,-238.9814534546759,0
2023-03-07,41.60096973160008,661.5878550633948,0.9383214333067259,-4.946479687874671,0.019329966547905645,-237.47549853927126,0
2023-03-08,37.40545846810326,654.3919870677953,0.9621604821809926,-30.030916146195523,-0.003648460025685374,-257.26200087307024,0
2023-03-09,28.921326238122216,721.3932848665243,1.3275216444208096,-106.90531649340119,-0.06520176618974077,-343.23063454927774,0
2023-03-10,28.033081205450145,722.889607152844,1.6580170635842288,-190.8803837387568,-0.07259497702358099,-390.13306175268497,1
2023-03-11,33.595407805362626,722.9592948115694,1.2521851226191736,-253.87910030782223,-0.051651937285064745,-369.5744981185951,1
2023-03-12,48.37796204518016,795.3353887089573,1.2140574375595172,-246.11208902124054,0.018553756331732323,-237.638281316772,1
2023-03-13,60.84269283706719,926.5713375065319,1.976488761594982,-139.2271786674646,0.11077001600210137,-10.228063994141849,1
2023-04-21,41.63471564751364,976.8536007572545,1.2303786977525948,336.9556962865536,0.14183898572594442,-363.76673475995074,1
2023-04-22,45.65468769863879,957.2620768192364,0.7760046236833377,259.91645635864916,0.16256607843136245,-396.04638443467115,1
2023-04-24,43.86565656947023,918.1848790558723,1.06027457167855,83.32421634645289,0.14691009247983988,-417.74998374083714,1
2023-04-25,49.862299315034534,935.6821365786672,1.0599147252573269,82.47265394070928,0.17740178549161753,-351.4278813903696,0
2023-04-26,50.69689694199738,1059.6540598587624,1.8066394485567943,124.17141322244788,0.1800500729339071,-288.11343702950427,0
2023-05-01,46.42201590951122,1042.1423758549768,1.0098034578814221,303.44399850163245,0.15462894359317608,-87.78105842597932,1
2023-05-08,43.10191199959844,1026.9503108999588,1.0509367198831658,159.46418375086432,0.124560408778596,-123.11318394171067,0
2023-05-09,42.871753668805056,985.4394907017474,0.7994040412654007,106.58576294200611,0.12174475694256101,-164.63220765201578,0
2023-05-10,42.616180167183145,1017.8379255176941,1.1709969908857223,27.400873954080453,0.11890465702296489,-185.47615131514928,0
2023-05-11,38.47309512355766,1005.1434475789302,0.9590783498669686,-48.33382637254908,0.0927311323029182,-229.1120939958575,0
2023-05-12,37.24359845508147,1017.4344011000782,1.0882540660603868,-111.14380499519393,0.08389244263654991,-257.0907325835325,0
2023-05-13,37.10720269089277,967.589756378644,0.5678762234411519,-142.47915823067524,0.08215261361761654,-262.0421662237758,0
2023-05-14,38.798861094006156,933.4491376194551,0.5814617275441684,-165.4461213882969,0.08712136625487844,-241.01607080306923,0
2023-05-15,41.812564539496194,929.6491992180655,0.8449749903392108,-175.7840185887544,0.096633768148754,-196.89009548404303,0
2023-05-16,40.53264431013023,893.2712151221323,0.7907494129661076,-167.48420107056882,0.08936158604200763,-166.8319828198642,0
2023-05-17,44.759030413865275,891.3077856937657,0.9767234829619246,-137.62942847956947,0.10281273168066438,-113.71677178198775,0
2023-05-18,39.97253746569302,902.7447853763539,0.9894832822296868,-130.3447113088041,0.07914800778195794,-107.94542776250546,0
2023-05-19,40.671002443721044,868.8636009298285,0.7304125733014729,-126.82177226237764,0.08060138711608408,-92.0498127509905,0
2023-05-20,43.59320542952194,829.079119390198,0.4685927228600992,-124.32317028640318,0.08924628594162427,-58.84670086700754,0
2023-05-21,40.24350097646946,809.7874747016125,0.5949874888157287,-130.5388976771319,0.07336757750009668,-55.66372241900444,0
2023-05-22,41.4989888780232,787.3740836514972,0.775099362916492,-146.89130916527938,0.07644962034971976,-41.13755360468855,0
2023-05-23,46.178234795844226,775.3119281228189,0.9788132900622276,-125.69880378134621,0.09046864530735742,-2.492049555926883,0
2023-05-24,38.3239375391444,799.8718183015461,1.1616325864077996,-142.54632311835303,0.05421053161449144,-31.501349305672647,1
2023-05-25,40.06617887730912,792.8042442264357,1.001749508909698,-162.57897343723744,0.059239452603737315,-35.44408108057428,1
2023-05-26,43.04503598337148,777.0839912906189,0.9301080457989518,-157.5576472730354,0.06823153109434607,-16.898147658933,1
2023-05-27,44.8550429409871,740.7024338770033,0.5847516852945606,-150.70926220840556,0.07339861457101102,8.809319769573165,0
2023-05-28,56.900695243857285,787.1306361447174,1.0963077658721074,-111.07674518552449,0.12066907941301691,105.8097647622102,0
2023-05-31,48.10271522360585,782.8966287925728,1.2140054270233616,18.38692209877263,0.08293114372764193,132.46766696749432,0
2023-06-01,44.47560721064638,775.1457814234604,1.1590434994191392,15.768577727249067,0.0663185035791848,85.93269516439088,0
2023-06-02,48.93298323243383,771.8651396699989,1.1495954832681512,-17.636332796366332,0.08250107670172872,81.9160164501767,0
2023-06-03,47.2733464958663,742.3782602739276,0.6538387381378158,-43.24886325042826,0.0747623817926007,66.0219831910533,0
2023-06-04,47.75394966933191,720.6937361025756,0.7445509618165156,-64.42668050041175,0.07568762879313924,57.303846300977426,0
2023-06-05,36.632099357483995,789.5595016041774,1.6533916011464236,-119.13781251510227,0.02156221294300813,-36.12036511067896,1
2023-06-06,50.21806625317186,867.3733318467362,1.6425370168593003,-98.04179842137455,0.0793407551795633,3.435542102497095,0
2023-06-07,44.073954975837964,890.0747623844693,1.4395838291367133,-129.63199443916528,0.04350752785601572,-27.08232498330065,0
2023-06-08,45.38156168062652,865.8443943123643,0.8754355660886748,-146.78023424057028,0.04941126679327146,-32.531668511862165,0
2023-06-09,45.18628492064635,834.7822668168384,0.7983859638791552,-166.07086843701836,0.04780539493795778,-34.037957372824025,0
2023-06-10,40.90317472009618,848.6698894995642,1.3840485587535036,-155.98406661105764,0.02267793889537141,-71.28938695227538,0
2023-06-11,41.743743799292254,826.2258348924524,0.7483162893708372,-200.7931320135649,0.02592851551482875,-83.00484258369647,0
2023-06-12,41.474645102409625,796.6898935608486,0.8199971772236379,-210.31097181205405,0.02418970085672982,-85.99055811184718,0
2023-06-13,41.64917045051387,786.0682103154309,1.0006988804014454,-225.18067022138712,0.024578228252327958,-79.71258792794526,0
2023-06-14,35.99339115126007,811.3239408286144,1.0078697647670305,-269.51473094799803,-0.006743695752415926,-119.48599587621328,1
2023-06-15,40.90935085905265,820.3822754122847,1.1066879113839723,-269.7237886804287,0.011002341222876008,-106.2639691695714,1
2023-06-16,48.053287535735365,848.7704276149786,1.1080894607747638,-243.9583490508012,0.04026992656169898,-41.172561385970084,1
2023-06-17,49.652328068966845,830.6369930531944,0.7617210614925457,-210.54132433312407,0.04701421502070329,16.87200161934362,1
2023-06-18,48.13291692727394,796.3082904243947,0.6699267458172296,-185.91286553574537,0.03970887022191257,44.59245946278668,1
2023-06-19,52.72973894963259,787.4133623137237,0.8996650373168599,-110.92202705885211,0.05940012093283426,95.73976266947568,1
2023-06-20,62.88826713135038,854.0393888895292,1.5228948276848961,1.3138857669873687,0.11634652670415721,220.0409050236741,1
2023-07-24,42.23892224961805,712.5812069620454,1.1754723724403442,80.9657225490846,0.08903622589974973,-190.74402303808577,0
2023-07-25,42.88725301003061,682.4487323576135,0.7905535343958856,55.64843931186624,0.08993416408256066,-201.01768246613833,0
2023-07-26,44.580518384675706,673.8195818320697,1.0707898526886497,31.74961877513124,0.09366143700524582,-190.5333525765417,0
2023-07-27,43.026904729978725,658.662128442279,0.8634214665539216,8.500093283950264,0.08733077568526913,-184.5034631086687,0
2023-07-28,44.59149158806415,639.876831321402,0.886136344515908,-21.84473267816793,0.09038031673966838,-165.02545850831774,0
2023-07-29,45.15437362398836,603.6483243966591,0.5148798472285326,-13.929176372163056,0.09078517426333468,-142.28707880453527,0
2023-07-30,44.108990354605304,587.9354418504691,0.706632706903426,-11.503798132078373,0.0868039404682675,-125.98509226528299,0
2023-07-31,43.5082263614036,571.532547566507,0.9510562595801151,-15.949191465137119,0.08420770514848798,-111.96100807562387,0
2023-08-01,50.64563567525652,603.4737216242565,1.470022830885912,2.913246190357313,0.09963452511888476,-68.52177177638738,0
2023-08-02,43.66283373014899,634.7604758832383,1.573990566477394,-3.7612775573034014,0.07936447194335085,-70.63116387139544,0
2023-08-03,44.08637374953168,619.1503526058642,1.083130969741825,-10.603512996232894,0.07949072153922007,-65.88674329143788,0
2023-08-04,42.73220447064739,604.6926265268739,1.0029943210997643,-18.078543736577558,0.07481265657526846,-65.3248345506467,0
2023-08-05,42.304512459203515,571.8337223999544,0.5542611808984708,-24.741517511614802,0.07284496227628154,-62.63037768394237,0
2023-08-06,42.30064006361849,545.0590480321005,0.6263684688608251,-48.629181653315754,0.07205798539481795,-56.57518539416279,0
2023-08-07,45.06763618149869,543.2791606726647,1.170926944595332,-45.59983568161624,0.07635224352579817,-39.73174480449882,0
2023-08-08,54.89044046499125,580.4008221871172,1.4762274888438094,-20.799351929395925,0.09685855188014965,11.556049673964225,0
2023-08-11,48.74381485721628,549.87440171218,0.8323077689118635,27.75111274968731,0.08056939278906451,34.47100501844159,0
2023-08-13,46.658076484923384,493.8029658736399,0.6267713222645087,15.561457669933588,0.07467316354273917,25.34788649780816,0
2023-08-14,49.20782850176656,496.8276424183799,1.1794017058878656,8.949213006406353,0.07842932116011021,27.16365248020037,0
2023-08-15,44.8306390287468,486.3590663974242,1.06765898677197,-1.568173410512827,0.0689568392783121,12.548470425241021,0
2023-08-16,37.71958282696051,488.7760806279653,1.2407997198661311,-28.798266487548972,0.0512443110275868,-26.33598654352845,0
2023-08-17,21.644393993077873,692.2089275473965,2.385980447327908,-135.56751339000039,-0.023144963194521705,-178.44176882163285,0
2023-08-18,19.010498055762916,724.1421068297252,1.7259686739275402,-257.04947058548714,-0.04524133665696108,-302.36846779227653,1
2023-08-19,19.807642401789163,704.3491717436734,0.7584091144467323,-376.8607964938965,-0.043117121458390015,-359.22297840697354,1
