timestamp,RSI,ATR,VOL_RATIO,EMA_FAST_SLOPE,PRICE_VS_EMA_SLOW,MACD_HIST,label
2022-09-13 12:00:00,40.30679214919091,517.2562718608384,3.6538114696703174,181.72346856358854,-0.010126458356979206,-116.82656677582543,0
2022-09-13 16:00:00,34.84598903861135,542.1787131349662,1.153176252888438,-36.73209987103837,-0.03481329047689653,-219.3707043840153,0
2022-09-13 20:00:00,33.859675976663745,540.6609460945904,0.9706848155591583,-228.87666178807922,-0.038513758341053604,-283.09148314342923,0
2022-09-14 00:00:00,36.409934843717856,536.6001597179155,1.0143097260808902,-393.2331701892108,-0.030445576491044284,-302.3139073090584,0
2022-09-14 04:00:00,35.69143679661142,517.8279860808411,0.427221317023905,-572.6985825521442,-0.03249618294046639,-305.5976028674905,0
2022-09-14 08:00:00,35.40033755133087,504.0266881361325,0.8196835113138714,-576.3130032614608,-0.03250532480667921,-295.29052243118207,0
2022-09-14 12:00:00,34.9704067158587,490.3569125348317,1.1965273833569048,-530.9603362841772,-0.03301357401538793,-277.02152502405113,0
2022-09-14 16:00:00,32.40337205758107,499.5842835490243,1.2826547597528966,-501.31744711425927,-0.04233669224354629,-266.2942216302824,0
2022-09-14 20:00:00,38.15950441457634,502.12112238464937,0.6682652252316917,-462.52721405576085,-0.028271673813184083,-228.41642162136174,0
2022-09-15 00:00:00,35.75762688541521,490.9788914194205,0.5921075009291028,-439.5970031933066,-0.03633732744831223,-204.80822026637946,0
2022-09-27 16:00:00,45.87566529115592,429.207648778567,2.06187287261998,317.32650483331236,-0.013232509179384152,67.0406374114598,0
2022-09-27 20:00:00,45.88424713298917,415.79924526262334,1.0967949267418051,189.47731389680848,-0.012697801305261946,18.119575208180137,0
2022-09-29 04:00:00,51.600492261329904,425.1060487281848,0.41601491519833345,99.41298067119351,0.0030957267419984527,4.997681848278049,0
2022-09-29 08:00:00,53.54717940245659,412.177759517597,0.2557351082989635,88.1003158453641,0.008201496106809729,8.910373667760553,0
2022-09-29 12:00:00,49.83384652315074,427.36863385491756,1.2485937004454533,55.093619098188356,-0.0011141003782681534,-1.1154267463397929,1
2022-09-29 16:00:00,52.18895551214217,433.9294457293008,1.0740315820252033,49.235179184073786,0.004861149191674675,-0.20610813585587096,0
2022-09-30 00:00:00,51.51374318132821,416.36977716908683,0.6495113879256714,50.50013534115715,0.003831874974680758,5.667841930195706,0
2022-09-30 12:00:00,57.583448795170284,435.9551204370902,2.6709998084568594,91.59583072076202,0.020342640500562423,22.259963408551187,0
2022-09-30 20:00:00,50.69339897149214,422.80895587887966,0.6683149969818803,68.51173444488813,0.0031331246750335422,2.326328524338493,0
2022-10-01 00:00:00,50.41730417373143,401.8190304467974,0.2331894659723907,46.54871211680438,0.0023634817452558533,-6.0698446870889455,0
2022-10-01 04:00:00,48.3520093657423,384.9062425486408,0.13784317227794127,30.24407286758651,-0.002437424190446726,-17.697770765188523,0
2022-10-01 08:00:00,48.41172897942998,371.93936807440235,0.2081832816390562,-13.683934072181728,-0.0022184858769187673,-24.48684092937833,0
2022-10-01 12:00:00,48.694728952904214,356.38512749044344,0.3287046872001903,-27.08736892244997,-0.0015842301832292155,-27.28630236187074,0
2022-10-01 16:00:00,47.171240378899135,340.7083326629442,0.30094749584047603,-39.24095283459974,-0.0045154888684857475,-31.928324896301355,1
2022-10-01 20:00:00,48.436078876076664,326.61345175281014,0.2037404481406444,-44.81514780273574,-0.002159541475730673,-30.75931486057619,0
2022-10-02 00:00:00,48.33416495919566,310.98606233609064,0.1391824848495195,-41.163228964378504,-0.002253272953476632,-28.96993778022489,0
2022-10-02 04:00:00,47.65913391107355,300.4706293084573,0.2501479807779617,-40.233397634438006,-0.003279400783263295,-28.022463372908906,1
2022-10-02 08:00:00,44.85650322121565,297.51415578547767,0.544090674997064,-49.320693097823096,-0.007781872150666554,-32.105490807371396,1
2022-10-05 12:00:00,59.11586340567149,293.613407023713,1.4146520000633784,215.54946903493692,0.021548266533224607,40.07964588338666,0
2022-10-06 12:00:00,53.91744773659817,297.31081448632654,3.347488922250056,139.21214565259652,0.015578704606533135,-9.313770096446575,0
2022-10-06 16:00:00,53.93660648148205,297.9150420230457,3.7644821312002175,112.50717939996684,0.014990776336433708,-24.336888903585645,0
2022-10-06 20:00:00,52.05035808631806,291.98325330685697,1.4886801802410927,63.190305171399814,0.0117942412426976,-37.70249007480243,0
2022-10-07 00:00:00,52.82692192689746,278.9423066415573,0.9662539396459383,34.55027610745674,0.012462600357699364,-44.34333075167851,0
2022-10-07 04:00:00,50.685955571501836,273.32714188123657,0.6359649734725311,0.4292974305571988,0.009217633477585988,-51.41906190772394,0
2022-10-07 08:00:00,53.315515293553425,261.4787746035946,0.5134476455914702,-0.8477785152099386,0.012401096540883545,-50.01295603419749,0
2022-10-07 12:00:00,40.00100851681746,284.5917192755104,1.5947368281064958,-42.35370437090387,-0.008662087805689514,-74.90388103457661,0
2022-10-07 16:00:00,37.22958287488188,284.33516789868054,1.150914606066748,-85.97049443081778,-0.014027173152718942,-95.27799312163202,0
2022-10-07 20:00:00,39.94477380381504,278.5505130486141,0.4440039169071358,-120.89997115169172,-0.010027302405769439,-99.53557843424217,0
2022-10-08 00:00:00,39.153265775475056,267.8854764020095,0.260820762995852,-150.04949770867097,-0.011138625393755845,-99.73439473580463,0
2022-10-08 04:00:00,39.294629098928674,257.13294237303705,0.3114139921643631,-183.05335506975098,-0.010542643111226421,-94.97214289443994,0
